time_days,delta_NO₃_alk,delta_NO₃_small_dt,delta_NH₄_alk,delta_NH₄_small_dt,delta_P_alk,delta_P_small_dt,delta_Z_alk,delta_Z_small_dt,delta_DOM_alk,delta_DOM_small_dt,delta_sPOM_alk,delta_sPOM_small_dt,delta_bPOM_alk,delta_bPOM_small_dt,delta_DIC_alk,delta_DIC_small_dt,delta_Alk_alk,delta_Alk_small_dt
217.0,7.604304892083746e-5,0.0,0.0003496223779961838,0.0,0.4286384582519531,0.0,0.19697176991030574,0.0,0.9309122562408447,0.0,0.21629182994365692,0.0,0.288141131401062,0.0,0.44677734375,0.0,100.887939453125,0.0
218.0,7.697440378251486e-5,0.0,0.0003516278747497381,0.0,0.4291059076786041,0.0,0.19699943740852177,0.0,0.9309113621711731,0.0,0.2162918895483017,0.0,0.28813984990119934,0.0,0.44677734375,0.0,100.887939453125,0.0
219.0,7.791533380441251e-5,0.0,0.00035367954620824094,0.0,0.42956923693418503,0.0,0.19702588114887476,0.0,0.9309104681015015,0.0,0.21629191935062408,0.0,0.28813859820365906,0.0,0.44677734375,0.0,100.887939453125,0.0
220.0,7.886723597039236e-5,0.0,0.0003557803858029729,0.0,0.4300284907221794,0.0,0.19705115107353777,0.0,0.9309095144271851,0.0,0.21629191935062408,0.0,0.28813740611076355,0.0,0.44677734375,0.0,100.887939453125,0.0
221.0,7.983154455359909e-5,0.0,0.00035793347336721126,0.0,0.4304836541414261,0.0,0.19707531010499224,0.0,0.9309085011482239,0.0,0.2162918895483017,0.0,0.28813621401786804,0.0,0.44677734375,0.0,100.887939453125,0.0
222.0,8.080975430857507e-5,0.0,0.00036014220853530787,0.0,0.4309348315000534,0.0,0.1970983893261291,0.0,0.9309074878692627,0.0,0.21629184484481812,0.0,0.2881350815296173,0.0,0.44677734375,0.0,100.8876953125,0.0
223.0,8.18034363874176e-5,0.0,0.0003624099899752764,0.0,0.43138206750154495,0.0,0.19712043277104385,0.0,0.9309064149856567,0.0,0.21629177033901215,0.0,0.2881339490413666,0.0,0.44677734375,0.0,100.8876953125,0.0
224.0,8.281418740807567e-5,0.0,0.00036474056514634867,0.0,0.4318253993988037,0.0,0.19714148293132894,0.0,0.9309053421020508,0.0,0.2162916660308838,0.0,0.28813281655311584,0.0,0.44677734375,0.0,100.8876953125,0.0
225.0,8.384370448766276e-5,0.0,0.0003671377390332964,0.0,0.4322648197412491,0.0,0.19716159522067755,0.0,0.9309042096138,0.0,0.21629153192043304,0.0,0.2881317436695099,0.0,0.44677734375,0.0,100.887939453125,0.0
226.0,8.489372794429073e-5,0.0,0.0003696056361945921,0.0,0.43270036578178406,0.0,0.19718079379526898,0.0,0.9309030175209045,0.0,0.2162913829088211,0.0,0.28813064098358154,0.0,0.44677734375,0.0,100.887939453125,0.0
227.0,8.596610041422537e-5,0.0,0.00037214849700717423,0.0,0.43313219398260117,0.0,0.1971991159953177,0.0,0.930901825428009,0.0,0.21629118919372559,0.0,0.288129597902298,0.0,0.44677734375,0.0,100.887939453125,0.0
228.0,8.706271637493046e-5,0.0,0.00037477079405334734,0.0,0.43356017768383026,0.0,0.197216597647639,0.0,0.9309006333351135,0.0,0.21629099547863007,0.0,0.288128525018692,0.0,0.44677734375,0.0,100.887939453125,0.0
229.0,8.81855730767711e-5,0.0,0.0003774772614235644,0.0,0.43398453295230865,0.0,0.1972332880832255,0.0,0.9308993816375732,0.0,0.21629075706005096,0.0,0.28812745213508606,0.0,0.44677734375,0.0,100.887939453125,0.0
230.0,8.933675235311966e-5,0.0,0.0003802728362245489,0.0,0.434405118227005,0.0,0.19724920531734824,0.0,0.9308980703353882,0.0,0.21629050374031067,0.0,0.2881264090538025,0.0,0.44677734375,0.0,100.887939453125,0.0
231.0,9.051843289853423e-5,0.0,0.0003831627170995944,0.0,0.43482210487127304,0.0,0.1972643661138136,0.0,0.9308966994285583,0.0,0.2162902057170868,0.0,0.28812533617019653,0.0,0.44677734375,0.0,100.887939453125,0.0
232.0,9.173289231512172e-5,0.0,0.00038615233489736056,0.0,0.43523551523685455,0.0,0.19727883057203144,0.0,0.9308953285217285,0.0,0.21628989279270172,0.0,0.2881242632865906,0.0,0.44677734375,0.0,100.887939453125,0.0
233.0,9.298252234657411e-5,0.0,0.00038924741110690775,0.0,0.43564534187316895,0.0,0.19729259793530218,0.0,0.9308939576148987,0.0,0.21628956496715546,0.0,0.2881231904029846,0.0,0.44677734375,0.0,100.887939453125,0.0
234.0,9.426982933291583e-5,0.0,0.0003924539576871666,0.0,0.4360516145825386,0.0,0.19730572585831396,0.0,0.9308924674987793,0.0,0.2162891924381256,0.0,0.28812211751937866,0.0,0.44677734375,0.0,100.887939453125,0.0
235.0,9.559744125908765e-5,0.0,0.00039577830625603383,0.0,0.4364543855190277,0.0,0.19731821125606075,0.0,0.9308909773826599,0.0,0.21628879010677338,0.0,0.2881210148334503,0.0,0.447021484375,0.0,100.887939453125,0.0
236.0,9.696810957393609e-5,0.0,0.0003992270207788806,0.0,0.4368537440896034,0.0,0.19733009464107454,0.0,0.9308894276618958,0.0,0.21628835797309875,0.0,0.2881198823451996,0.0,0.447021484375,0.0,100.887939453125,0.0
237.0,9.838473783929658e-5,0.0,0.0004028071304844616,0.0,0.43724966794252396,0.0,0.19734138561761938,0.0,0.9308878779411316,0.0,0.21628791093826294,0.0,0.28811874985694885,0.0,0.447021484375,0.0,100.887939453125,0.0
238.0,9.98503751361568e-5,0.0,0.0004065259259675713,0.0,0.4376421347260475,0.0,0.1973521226173034,0.0,0.9308862090110779,0.0,0.21628741919994354,0.0,0.28811758756637573,0.0,0.447021484375,0.0,100.887939453125,0.0
239.0,0.00010136821651940409,0.0,0.00041039113403940064,0.0,0.43803130090236664,0.0,0.19736232815193944,0.0,0.9308845400810242,0.0,0.21628689765930176,0.0,0.2881163954734802,0.0,0.447021484375,0.0,100.887939453125,0.0
240.0,0.0001029416548590234,0.0,0.00041441091755700654,0.0,0.4384172037243843,0.0,0.19737199404335115,0.0,0.9308828115463257,0.0,0.21628634631633759,0.0,0.2881152033805847,0.0,0.447021484375,0.0,100.887939453125,0.0
241.0,0.00010457423650223063,0.0,0.00041859378825392923,0.0,0.43879976123571396,0.0,0.19738117074302863,0.0,0.9308810234069824,0.0,0.21628575026988983,0.0,0.28811395168304443,0.0,0.447265625,0.0,100.887939453125,0.0
242.0,0.00010626972743921215,0.0,0.0004229488395139924,0.0,0.4391790106892586,0.0,0.19738986319862306,0.0,0.9308791756629944,0.0,0.2162851244211197,0.0,0.28811267018318176,0.0,0.447265625,0.0,100.887939453125,0.0
243.0,0.00010803208533616271,0.0,0.0004274856007953076,0.0,0.4395551085472107,0.0,0.19739809037127998,0.0,0.9308772087097168,0.0,0.21628445386886597,0.0,0.2881113588809967,0.0,0.447265625,0.0,100.887939453125,0.0
244.0,0.00010986551728819904,0.0,0.00043221421240957625,0.0,0.4399280250072479,0.0,0.19740587047999725,0.0,0.9308752417564392,0.0,0.21628375351428986,0.0,0.28810998797416687,0.0,0.447265625,0.0,100.887939453125,0.0
245.0,0.00011177444366694544,0.0,0.0004371453381537549,0.0,0.4402977302670479,0.0,0.1974132060277043,0.0,0.9308732151985168,0.0,0.21628300845623016,0.0,0.28810858726501465,0.0,0.447265625,0.0,100.887939453125,0.0
246.0,0.00011376356383152597,0.0,0.00044229033989040545,0.0,0.4406643286347389,0.0,0.19742012862116098,0.0,0.9308710694313049,0.0,0.21628223359584808,0.0,0.28810712695121765,0.0,0.447265625,0.0,100.8876953125,0.0
247.0,0.00011583787181734806,0.0,0.00044766127760453855,0.0,0.44102784991264343,0.0,0.19742663932265714,0.0,0.9308688640594482,0.0,0.21628139913082123,0.0,0.2881056070327759,0.0,0.447509765625,0.0,100.8876953125,0.0
248.0,0.00011800264792327653,0.0,0.00045327090944624615,0.0,0.441388264298439,0.0,0.19743275344080757,0.0,0.9308665990829468,0.0,0.2162805199623108,0.0,0.2881040573120117,0.0,0.447509765625,0.0,100.8876953125,0.0
249.0,0.00012026350395899499,0.0,0.0004591328662684191,0.0,0.4417456090450287,0.0,0.19743850055965595,0.0,0.9308642745018005,0.0,0.21627959609031677,0.0,0.2881024181842804,0.0,0.447509765625,0.0,100.8876953125,0.0
250.0,0.00012262642599125684,0.0,0.00046526168084426445,0.0,0.4420999810099602,0.0,0.19744385000376496,0.0,0.93086177110672,0.0,0.21627861261367798,0.0,0.2881007492542267,0.0,0.447509765625,0.0,100.8876953125,0.0
251.0,0.00012509777502600627,0.0,0.0004716727877962512,0.0,0.4424513429403305,0.0,0.19744885990803596,0.0,0.9308592677116394,0.0,0.2162775844335556,0.0,0.2880989909172058,0.0,0.44775390625,0.0,100.8876953125,0.0
252.0,0.00012768433111887134,0.0,0.0004783827564835974,0.0,0.4427996724843979,0.0,0.1974535133340396,0.0,0.9308565855026245,0.0,0.21627649664878845,0.0,0.2880971431732178,0.0,0.44775390625,0.0,100.8876953125,0.0
253.0,0.00013039333634878858,0.0,0.000485409261855807,0.0,0.44314511865377426,0.0,0.19745780773519073,0.0,0.9308538436889648,0.0,0.21627534925937653,0.0,0.28809523582458496,0.0,0.44775390625,0.0,100.8876953125,0.0
254.0,0.00013323252505870187,0.0,0.0004927713464581984,0.0,0.44348765164613724,0.0,0.19746178467175923,0.0,0.9308509826660156,0.0,0.21627414226531982,0.0,0.288093239068985,0.0,0.44775390625,0.0,100.8876953125,0.0
255.0,0.00013621019593301753,0.0,0.0005004893621816109,0.0,0.443827249109745,0.0,0.19746541075437563,0.0,0.9308480024337769,0.0,0.21627287566661835,0.0,0.28809115290641785,0.0,0.447998046875,0.0,100.8876953125,0.0
256.0,0.00013933522768638795,0.0,0.0005085852322395112,0.0,0.4441639930009842,0.0,0.1974687265828834,0.0,0.9308449029922485,0.0,0.2162715196609497,0.0,0.28808897733688354,0.0,0.447998046875,0.0,100.887939453125,0.0
257.0,0.00014261712158258888,0.0,0.0005170825384652744,0.0,0.44449786096811295,0.0,0.19747172760253306,0.0,0.9308416843414307,0.0,0.2162701040506363,0.0,0.2880866825580597,0.0,0.447998046875,0.0,100.887939453125,0.0
258.0,0.00014606611898670963,0.0,0.0005260068414685293,0.0,0.44482893496751785,0.0,0.19747440882201772,0.0,0.9308382868766785,0.0,0.2162686139345169,0.0,0.2880842983722687,0.0,0.4482421875,0.0,100.887939453125,0.0
259.0,0.00014969323012792302,0.0,0.0005353856806493695,0.0,0.44515712559223175,0.0,0.19747677970735822,0.0,0.9308347702026367,0.0,0.21626703441143036,0.0,0.2880817651748657,0.0,0.4482421875,0.0,100.887939453125,0.0
260.0,0.00015351029242083314,0.0,0.0005452488652366583,0.0,0.4454825296998024,0.0,0.1974788344305125,0.0,0.9308310747146606,0.0,0.21626538038253784,0.0,0.2880791425704956,0.0,0.448486328125,0.0,100.887939453125,0.0
261.0,0.0001575301017737729,0.0,0.0005556288235197826,0.0,0.4458051100373268,0.0,0.1974805965728592,0.0,0.930827260017395,0.0,0.21626362204551697,0.0,0.28807637095451355,0.0,0.448486328125,0.0,100.887939453125,0.0
262.0,0.00016176648512100655,0.0,0.0005665607775426906,0.0,0.4461248964071274,0.0,0.19748204462666763,0.0,0.9308232069015503,0.0,0.21626175940036774,0.0,0.28807348012924194,0.0,0.448486328125,0.0,100.887939453125,0.0
263.0,0.0001662343737507399,0.0,0.0005780831505148853,0.0,0.4464419186115265,0.0,0.19748318654455943,0.0,0.930819034576416,0.0,0.21625980734825134,0.0,0.288070410490036,0.0,0.44873046875,0.0,100.887939453125,0.0
264.0,0.00017094999191158422,0.0,0.0005902377996278574,0.0,0.44675619900226593,0.0,0.19748402992263436,0.0,0.9308146238327026,0.0,0.2162577360868454,0.0,0.2880672216415405,0.0,0.44873046875,0.0,100.887939453125,0.0
265.0,0.00017593091581602494,0.0,0.0006030705982169593,0.0,0.4470677077770233,0.0,0.19748455223452765,0.0,0.9308100342750549,0.0,0.2162555456161499,0.0,0.28806382417678833,0.0,0.448974609375,0.0,100.887939453125,0.0
266.0,0.00018119626213319862,0.0,0.0006166317849292113,0.0,0.44737640768289566,0.0,0.19748476043605478,0.0,0.9308052062988281,0.0,0.21625322103500366,0.0,0.2880602478981018,0.0,0.448974609375,0.0,100.887939453125,0.0
267.0,0.00018676687818697246,0.0,0.0006309767204939476,0.0,0.4476823955774307,0.0,0.197484661177441,0.0,0.9308000802993774,0.0,0.21625077724456787,0.0,0.28805649280548096,0.0,0.44921875,0.0,100.887939453125,0.0
268.0,0.000192665471786313,0.0,0.0006461662951480207,0.0,0.4479856342077255,0.0,0.1974842161325796,0.0,0.9307947754859924,0.0,0.21624816954135895,0.0,0.2880525290966034,0.0,0.449462890625,0.0,100.88818359375,0.0
269.0,0.00019891687441031536,0.0,0.00066226768535671,0.0,0.4482860192656517,0.0,0.19748344628533232,0.0,0.9307891726493835,0.0,0.21624541282653809,0.0,0.28804832696914673,0.0,0.449462890625,0.0,100.88818359375,0.0
270.0,0.00020554831689878483,0.0,0.0006793555179598343,0.0,0.4485836550593376,0.0,0.19748232765414286,0.0,0.9307833313941956,0.0,0.2162424772977829,0.0,0.28804388642311096,0.0,0.44970703125,0.0,100.88818359375,0.0
271.0,0.00021258964841308625,0.0,0.0006975123940691219,0.0,0.4488784894347191,0.0,0.19748086581603275,0.0,0.9307771325111389,0.0,0.21623936295509338,0.0,0.2880391776561737,0.0,0.449951171875,0.0,100.88818359375,0.0
272.0,0.00022007368522736215,0.0,0.0007168305188613999,0.0,0.44917044043540955,0.0,0.1974790213862434,0.0,0.9307706356048584,0.0,0.21623605489730835,0.0,0.28803420066833496,0.0,0.449951171875,0.0,100.88818359375,0.0
273.0,0.00022803664762705012,0.0,0.0007374127493449123,0.0,0.44945958256721497,0.0,0.1974767845676979,0.0,0.9307637810707092,0.0,0.2162325382232666,0.0,0.28802889585494995,0.0,0.4501953125,0.0,100.88818359375,0.0
274.0,0.00023651848005101783,0.0,0.0007593743987897028,0.0,0.449745774269104,0.0,0.19747414531957475,0.0,0.9307565689086914,0.0,0.21622878313064575,0.0,0.2880232632160187,0.0,0.450439453125,0.0,100.88818359375,0.0
275.0,0.0002455634769376047,0.0,0.0007828450411864196,0.0,0.45002908259630203,0.0,0.19747107850707835,0.0,0.9307489395141602,0.0,0.2162247598171234,0.0,0.28801730275154114,0.0,0.45068359375,0.0,100.888427734375,0.0
276.0,0.00025522080625250965,0.0,0.000807970955939652,0.0,0.45030930638313293,0.0,0.1974675587771344,0.0,0.9307408332824707,0.0,0.21622048318386078,0.0,0.28801092505455017,0.0,0.450927734375,0.0,100.888427734375,0.0
277.0,0.00026554516500709724,0.0,0.0008349175726465319,0.0,0.4505865275859833,0.0,0.1974635605874937,0.0,0.9307323098182678,0.0,0.21621589362621307,0.0,0.2880041301250458,0.0,0.451171875,0.0,100.888427734375,0.0
278.0,0.00027659769568799675,0.0,0.0008638730799219729,0.0,0.45086052268743515,0.0,0.19745902840077179,0.0,0.9307233095169067,0.0,0.2162109762430191,0.0,0.28799688816070557,0.0,0.451416015625,0.0,100.888427734375,0.0
279.0,0.0002884467866124396,0.0,0.0008950521507387066,0.0,0.45113125443458557,0.0,0.19745395121572074,0.0,0.9307137131690979,0.0,0.21620570123195648,0.0,0.28798913955688477,0.0,0.451904296875,0.0,100.888671875,0.0
280.0,0.00030116938160063,0.0,0.0009287010064724655,0.0,0.451398640871048,0.0,0.19744827314207214,0.0,0.9307035803794861,0.0,0.21620002388954163,0.0,0.2879808247089386,0.0,0.4521484375,0.0,100.888671875,0.0
281.0,0.0003148521736875409,0.0,0.00096510294662977,0.0,0.45166245102882385,0.0,0.19744193813676247,0.0,0.9306927919387817,0.0,0.21619391441345215,0.0,0.2879718840122223,0.0,0.452392578125,0.0,100.888671875,0.0
282.0,0.00032959329269033333,0.0,0.0010045861487171237,0.0,0.4519225284457207,0.0,0.1974348899893812,0.0,0.9306813478469849,0.0,0.21618731319904327,0.0,0.28796231746673584,0.0,0.452880859375,0.0,100.888671875,0.0
283.0,0.00034550425550605723,0.0,0.0010475321083021072,0.0,0.4521787315607071,0.0,0.19742705745011335,0.0,0.9306691288948059,0.0,0.21618017554283142,0.0,0.2879519760608673,0.0,0.453369140625,0.0,100.888916015625,0.0
284.0,0.00036271229430440144,0.0,0.0010943876880489256,0.0,0.45243076235055923,0.0,0.1974183691181679,0.0,0.9306560754776001,0.0,0.21617242693901062,0.0,0.2879408001899719,0.0,0.45361328125,0.0,100.888916015625,0.0
285.0,0.000381363383326061,0.0,0.001145678505451997,0.0,0.45267830044031143,0.0,0.197408708751027,0.0,0.9306421279907227,0.0,0.2161639928817749,0.0,0.2879287302494049,0.0,0.4541015625,0.0,100.88916015625,0.0
286.0,0.00040162558616430033,0.0,0.0012020275011010995,0.0,0.45292094349861145,0.0,0.19739798978116596,0.0,0.930627167224884,0.0,0.2161548137664795,0.0,0.2879156172275543,0.0,0.454833984375,0.0,100.88916015625,0.0
287.0,0.00042369371169570513,0.0,0.0012641781053375212,0.0,0.45315835624933243,0.0,0.19738606590908603,0.0,0.9306111335754395,0.0,0.21614477038383484,0.0,0.2879013419151306,0.0,0.455322265625,0.0,100.889404296875,0.0
288.0,0.00044779475751965947,0.0,0.0013330243898082017,0.0,0.45338984578847885,0.0,0.19737279071341618,0.0,0.9305939078330994,0.0,0.2161337435245514,0.0,0.28788578510284424,0.0,0.4560546875,0.0,100.889404296875,0.0
289.0,0.00047419498150702566,0.0,0.0014096497173596845,0.0,0.4536147639155388,0.0,0.19735797295652446,0.0,0.9305753111839294,0.0,0.2161215990781784,0.0,0.2878687381744385,0.0,0.456787109375,0.0,100.8896484375,0.0
290.0,0.0005032088365624077,0.0,0.0014953792453766823,0.0,0.4538322538137436,0.0,0.19734139148749819,0.0,0.9305552840232849,0.0,0.21610818803310394,0.0,0.2878499925136566,0.0,0.45751953125,0.0,100.8896484375,0.0
291.0,0.0005352105547444808,0.0,0.0015918490764406101,0.0,0.4540412500500679,0.0,0.19732279524760088,0.0,0.9305335283279419,0.0,0.2160932868719101,0.0,0.28782930970191956,0.0,0.45849609375,0.0,100.889892578125,0.0
292.0,0.0005706492514718775,0.0,0.00170109950703079,0.0,0.4542402848601341,0.0,0.1973018436692655,0.0,0.9305098652839661,0.0,0.21607667207717896,0.0,0.2878063917160034,0.0,0.45947265625,0.0,100.89013671875,0.0
293.0,0.0006100687164689589,0.0,0.0018257037828988132,0.0,0.45442765951156616,0.0,0.1972781215863506,0.0,0.9304840564727783,0.0,0.21605803072452545,0.0,0.28778088092803955,0.0,0.460693359375,0.0,100.890380859375,0.0
294.0,0.000654134160186004,0.0,0.001968945283117307,0.0,0.4546010494232178,0.0,0.19725116903464368,0.0,0.9304558038711548,0.0,0.21603702008724213,0.0,0.28775230050086975,0.0,0.4619140625,0.0,100.890625,0.0
295.0,0.0007036678950953501,0.0,0.0021350658340466566,0.0,0.454757384955883,0.0,0.19722031734454504,0.0,0.9304247498512268,0.0,0.21601314842700958,0.0,0.28772011399269104,0.0,0.463623046875,0.0,100.89111328125,0.0
296.0,0.0007596987537681343,0.0,0.002329618680526835,0.0,0.45489269495010376,0.0,0.1971847934582911,0.0,0.9303903579711914,0.0,0.21598586440086365,0.0,0.2876836061477661,0.0,0.46533203125,0.0,100.8916015625,0.0
297.0,0.0008235298430463445,0.0,0.0025599691882156606,0.0,0.45500150322914124,0.0,0.19714357091288548,0.0,0.9303521513938904,0.0,0.21595440804958344,0.0,0.28764188289642334,0.0,0.467529296875,0.0,100.891845703125,0.0
298.0,0.0008968344119466565,0.0,0.0028360187140421544,0.0,0.45507650077342987,0.0,0.19709531024818716,0.0,0.9303094148635864,0.0,0.21591779589653015,0.0,0.2875937819480896,0.0,0.469970703125,0.0,100.892578125,0.0
299.0,0.00098179048552538,0.0,0.003171237442952446,0.0,0.4551074579358101,0.0,0.19703823979489243,0.0,0.9302612543106079,0.0,0.2158747762441635,0.0,0.2875378131866455,0.0,0.472900390625,0.0,100.893310546875,0.0
300.0,0.0010812725435016546,0.0,0.0035841314537883306,0.0,0.45508019626140594,0.0,0.19697000666928943,0.0,0.9302065372467041,0.0,0.21582362055778503,0.0,0.2874719202518463,0.0,0.4765625,0.0,100.89404296875,0.0
301.0,0.001199122360048932,0.0,0.004100261826636142,0.0,0.4549751356244087,0.0,0.19688743835376954,0.0,0.9301437139511108,0.0,0.21576203405857086,0.0,0.2873934805393219,0.0,0.481201171875,0.0,100.895263671875,0.0
302.0,0.0013405274117985755,0.0,0.004754871438137798,0.0,0.4547647461295128,0.0,0.196786170175983,0.0,0.9300708770751953,0.0,0.2156868875026703,0.0,0.2872987985610962,0.0,0.48681640625,0.0,100.896728515625,0.0
303.0,0.0015125306023264784,0.0,0.005595947150137448,0.0,0.45441197603940964,0.0,0.19666027278071851,0.0,0.9299852848052979,0.0,0.21559391915798187,0.0,0.2871829867362976,0.0,0.494140625,0.0,100.8984375,0.0
304.0,0.001724681839277764,0.0,0.006687081531090655,0.0,0.4538675472140312,0.0,0.19650173059017106,0.0,0.929883599281311,0.0,0.2154773324728012,0.0,0.2870393395423889,0.0,0.50341796875,0.0,100.90087890625,0.0
305.0,0.001989791357004833,0.0,0.00810882932742274,0.0,0.4530700817704201,0.0,0.19629980105855793,0.0,0.9297611713409424,0.0,0.21532940864562988,0.0,0.2868589460849762,0.0,0.515380859375,0.0,100.904052734375,0.0
306.0,0.0023246778021075443,0.0,0.009956828054551892,0.0,0.45194848626852036,0.0,0.1960406421439984,0.0,0.9296120405197144,0.0,0.2151401787996292,0.0,0.286630243062973,0.0,0.53125,0.0,100.907958984375,0.0
307.0,0.0027507287730941243,0.0,0.012335500859315118,0.0,0.4504285678267479,0.0,0.19570710369680455,0.0,0.92942875623703,0.0,0.21489718556404114,0.0,0.2863387167453766,0.0,0.55126953125,0.0,100.913330078125,0.0
308.0,0.003294086735536439,0.0,0.015348009412019081,0.0,0.4484424665570259,0.0,0.19527905528502743,0.0,0.9292019605636597,0.0,0.2145857959985733,0.0,0.28596702218055725,0.0,0.57666015625,0.0,100.919921875,0.0
309.0,0.003985355655458989,0.0,0.019085227512828595,0.0,0.44593802839517593,0.0,0.19473429517074692,0.0,0.9289206862449646,0.0,0.21418967843055725,0.0,0.28549548983573914,0.0,0.608642578125,0.0,100.927978515625,0.0
310.0,0.004858881552877392,0.0,0.023617039744941337,0.0,0.4428851082921028,0.0,0.19404981690513523,0.0,0.928571879863739,0.0,0.21369171142578125,0.0,0.28490301966667175,0.0,0.647216796875,0.0,100.93798828125,0.0
311.0,0.005951773681545092,0.0,0.028987889752691842,0.0,0.43927759677171707,0.0,0.19320344846437365,0.0,0.9281408786773682,0.0,0.21307502686977386,0.0,0.284168004989624,0.0,0.693603515625,0.0,100.94970703125,0.0
312.0,0.007302864008920551,0.0,0.035216407712503894,0.0,0.4351309910416603,0.0,0.19217513374769624,0.0,0.9276112914085388,0.0,0.21232397854328156,0.0,0.2832696735858917,0.0,0.748046875,0.0,100.96337890625,0.0
313.0,0.008951744461455746,0.0,0.04229782338970267,0.0,0.4304777681827545,0.0,0.19094812467346856,0.0,0.9269654154777527,0.0,0.21142487227916718,0.0,0.2821887135505676,0.0,0.810546875,0.0,100.97900390625,0.0
314.0,0.010937945498085355,0.0,0.0502076728023404,0.0,0.4253625273704529,0.0,0.18950975604047926,0.0,0.9261844158172607,0.0,0.21036656200885773,0.0,0.2809082567691803,0.0,0.881591796875,0.0,100.99609375,0.0
315.0,0.013300268351940758,0.0,0.05890576006745718,0.0,0.41983674466609955,0.0,0.1878517584555084,0.0,0.9252487421035767,0.0,0.20914074778556824,0.0,0.27941420674324036,0.0,0.960693359375,0.0,101.01513671875,0.0
316.0,0.01607624160362775,0.0,0.06833988641664845,0.0,0.4139549881219864,0.0,0.1859704073440298,0.0,0.9241386651992798,0.0,0.20774202048778534,0.0,0.2776957154273987,0.0,1.048095703125,0.0,101.03564453125,0.0
317.0,0.019301683925277757,0.0,0.07844904276986497,0.0,0.4077717885375023,0.0,0.1838662547329477,0.0,0.9228343367576599,0.0,0.20616786181926727,0.0,0.27574512362480164,0.0,1.1435546875,0.0,101.057373046875,0.0
318.0,0.023010322238633307,0.0,0.08916611429618726,0.0,0.40133965760469437,0.0,0.1815437716240922,0.0,0.9213165640830994,0.0,0.2044183909893036,0.0,0.2735580801963806,0.0,1.24658203125,0.0,101.08056640625,0.0
319.0,0.02723348624033406,0.0,0.10042009696154963,0.0,0.3947075456380844,0.0,0.17901090095983818,0.0,0.919566810131073,0.0,0.20249611139297485,0.0,0.2711333632469177,0.0,1.357177734375,0.0,101.1044921875,0.0
320.0,0.031999829006394975,0.0,0.1121378707669507,0.0,0.38792024552822113,0.0,0.17627843177524483,0.0,0.9175676107406616,0.0,0.20040561258792877,0.0,0.2684726417064667,0.0,1.474609375,0.0,101.12939453125,0.0
321.0,0.0373350941604258,0.0,0.12424567496341865,0.0,0.3810180202126503,0.0,0.17335950746337403,0.0,0.9153028726577759,0.0,0.1981532871723175,0.0,0.26558032631874084,0.0,1.59912109375,0.0,101.155029296875,0.0
322.0,0.043261931472784454,0.0,0.13667022563913633,0.0,0.3740365132689476,0.0,0.17026904462773018,0.0,0.9127581119537354,0.0,0.19574694335460663,0.0,0.26246312260627747,0.0,1.729736328125,0.0,101.18115234375,0.0
323.0,0.049799727358731616,0.0,0.14933963959148144,0.0,0.36700715124607086,0.0,0.16702322644778178,0.0,0.9099205136299133,0.0,0.19319552183151245,0.0,0.25912994146347046,0.0,1.86669921875,0.0,101.20751953125,0.0
324.0,0.05696451174753747,0.0,0.16218411232988217,0.0,0.359957255423069,0.0,0.16363905564185188,0.0,0.9067789912223816,0.0,0.1905088871717453,0.0,0.25559136271476746,0.0,2.009033203125,0.0,101.234130859375,0.0
325.0,0.06476886867415033,0.0,0.17513646941886307,0.0,0.3529106453061104,0.0,0.16013392233617196,0.0,0.9033243656158447,0.0,0.18769747018814087,0.0,0.25185948610305786,0.0,2.156494140625,0.0,101.2607421875,0.0
326.0,0.07322194000573745,0.0,0.18813259116120307,0.0,0.3458879515528679,0.0,0.15652530604347703,0.0,0.8995494246482849,0.0,0.18477214872837067,0.0,0.24794763326644897,0.0,2.308837890625,0.0,101.287109375,0.0
327.0,0.08232941799008131,0.0,0.20111162121428805,0.0,0.3389071300625801,0.0,0.15283046273748369,0.0,0.8954488039016724,0.0,0.18174399435520172,0.0,0.24387001991271973,0.0,2.46533203125,0.0,101.313232421875,0.0
328.0,0.09209361231171442,0.0,0.2140162050088037,0.0,0.33198381960392,0.0,0.14906621623913452,0.0,0.8910189867019653,0.0,0.17862418293952942,0.0,0.23964151740074158,0.0,2.6259765625,0.0,101.3388671875,0.0
329.0,0.10251356184983251,0.0,0.22679262385932475,0.0,0.3251316323876381,0.0,0.14524877940289116,0.0,0.8862584829330444,0.0,0.1754237860441208,0.0,0.23527750372886658,0.0,2.790283203125,0.0,101.364013671875,0.0
330.0,0.11358513153675176,0.0,0.2393908396679869,0.0,0.3183627352118492,0.0,0.14139359020464326,0.0,0.8811672925949097,0.0,0.1721537560224533,0.0,0.2307935655117035,0.0,2.957763671875,0.0,101.388427734375,0.0
331.0,0.12530118372046672,0.0,0.25176448002350327,0.0,0.3116878420114517,0.0,0.13751526704027128,0.0,0.8757473230361938,0.0,0.16882476210594177,0.0,0.22620534896850586,0.0,3.128173828125,0.0,101.411865234375,0.0
332.0,0.1376517718803143,0.0,0.2638708083991155,0.0,0.30511661618947983,0.0,0.1336274895149927,0.0,0.8700019717216492,0.0,0.1654471606016159,0.0,0.22152844071388245,0.0,3.30078125,0.0,101.434814453125,0.0
